,ax_mean,ay_mean,az_mean,wx_mean,wy_mean,wz_mean,ax_var,ay_var,az_var,wx_var,wy_var,wz_var,ax_std,ay_std,az_std,wx_std,wy_std,wz_std,ax_rms,ay_rms,az_rms,wx_rms,wy_rms,wz_rms,ax_skew,ay_skew,az_skew,wx_skew,wy_skew,wz_skew,ax_kurt,ay_kurt,az_kurt,wx_kurt,wy_kurt,wz_kurt,ax_med,ay_med,az_med,wx_med,wy_med,wz_med,ax_min,ay_min,az_min,wx_min,wy_min,wz_min,ax_max,ay_max,az_max,wx_max,wy_max,wz_max,ax_per,ay_per,az_per,wx_per,wy_per,wz_per,ax_cv,ay_cv,az_cv,wx_cv,wy_cv,wz_cv,ax_ptp,ay_ptp,az_ptp,wx_ptp,wy_ptp,wz_ptp
10,0.901300188809249,0.8197811244440865,1.0,0.8092282920447492,0.6374236038406128,0.48661077758591376,0.16305013690213938,0.06804330712193948,0.30436777333473153,0.029651694422345526,0.08220697996469703,0.15844913083320034,0.31155564507463995,0.16373739047567687,0.4705071737046089,0.08145466149118555,0.18958089242236878,0.30718317817559215,0.6508809909259784,0.4089999066849581,0.847767799592414,0.43125517224899285,0.2164169024958001,0.19360135704005627,0.6843988016031802,0.5375003675903018,0.7328009213512912,0.3799610410413358,0.7652465997489527,0.3217192145258068,0.5083502487165121,0.2706363786391579,0.4311694367076612,0.3408271822331129,0.5579403851408667,0.2696555036516271,0.7927006305856734,0.8136142993240485,0.7793403801660391,0.8103141972488707,0.5607449076804427,0.5177607403710929,0.8971029760337108,0.9172241243086647,0.9405319989465367,0.9560740701324961,0.8533230458149311,0.6164603634448249,0.6739003389566369,0.4327346398098726,0.9089102738925469,0.35454085011882963,0.3671659676452966,0.20914014103712938,0.22301756465640066,0.25176345540631945,0.5352811865880761,0.1454868749501328,0.11687189201989107,0.37500142477744974,0.23790897064715616,0.5951977016467075,0.2548372820952707,0.595083618019389,0.25504303380730836,0.5965953615906141,0.3489984953921384,0.1789342403628118,0.4206382483112043,0.11585484183970503,0.21229024943310656,0.30775510204081635
11,0.20971249093984057,0.19982461320948883,0.26611341124197885,0.2338521661830563,0.3739049510975097,0.5231056912023906,0.27469144239499793,0.3848604972663154,0.39859717121236354,0.2907080666900118,0.14332156759633558,0.12339502480229962,0.4457458871555771,0.5572839528041335,0.5626953392594288,0.46284467908441757,0.28604709166016407,0.25676427858885753,0.3317340601852407,0.4486452836740776,0.4769423573416767,0.3138100249518831,0.1278672155331001,0.16301554397845952,0.6838622318312482,0.18869792417266232,0.25724432084295173,0.25282658598351354,0.4549090388226647,0.33941104109221987,0.5506940653404636,0.36007024944512944,0.3833061801281455,0.30982057610709546,0.12500036625723496,0.20388731583476177,0.2178469355350905,0.4485324139182507,0.37653676904232636,0.3241967412821684,0.4223563035884408,0.5768951594610534,0.4908085330524098,0.29304714248090596,0.3187779826178562,0.4071462778694195,0.6523971691587294,0.6789307347906242,0.31090505318112754,0.15116686796275372,0.2594771496474072,0.10955701874001636,0.11408028759736369,0.17095881871664004,0.2767373736222402,0.5231785679775823,0.5276234418784423,0.5021941572726341,0.4517404688609993,0.4028016823772127,0.23180954241823293,0.5917427280478644,0.24417882243967767,0.5905417093669185,0.2645225136756896,0.5961040179921131,0.4926415271769795,0.5524716553287982,0.5822734684369905,0.4638074907820687,0.2398639455782313,0.23174603174603176
12,0.4702245129884657,0.5726468193247609,0.7190698699176542,0.9004880830579829,0.7157570713985307,0.598851202032764,0.23976465918494907,0.4452424359532023,0.542186522555423,0.445050025374653,0.03946363883291039,0.061376130203983116,0.40684938189370523,0.6113015936769381,0.6858675344032764,0.6097958586763637,0.10531167705285259,0.15094177990428148,0.29616856160621485,0.5692493585987186,0.759163717683872,0.8822962228496984,0.2537384713330923,0.131625559294421,0.1750799731374805,0.4731418882299761,0.40807128431929895,0.5599940239803577,0.21185778604756184,0.32322931634976826,0.4786200182295783,0.28848985531269117,0.23740765132139005,0.6748736771263355,0.33904398172167194,0.2808463361303812,0.5533275869890668,0.5477249013292201,0.7463820714058885,0.8913760722805949,0.7528467087057116,0.6332849430658258,0.5136423492230708,0.5286015275217277,0.55620226494601,0.7097589528015751,0.8507689033150642,0.767289965762444,0.21802314255659017,0.6146024077609382,0.7446137063155024,0.9980909338839755,0.18757739165168763,0.19511434916429657,0.3564793179305393,0.6103005121267755,0.744141946081747,0.0,0.17597679374852002,0.22969692134088657,0.24123118443411184,0.5965482600849047,0.2561642965013475,0.5954569520801384,0.2545839189396373,0.595519145597121,0.41621214970848225,0.6193877551020408,0.6623340321453529,0.7411216766931884,0.11251700680272109,0.16972789115646258
13,0.8861775522804757,0.6261755836532353,0.4961948389347385,0.40259304607436974,0.4682737823593103,0.1480285231146382,0.16607008367550918,0.03684399159579566,0.09962427028317777,0.20147050502698705,0.17693585004718806,0.6718038796109772,0.3156263559362108,0.09941435001725489,0.21042267765524394,0.36122988057602606,0.3319056102463264,0.7883947806911146,0.6329716985987497,0.0945205882344285,0.10875973104222575,0.20938285126477454,0.21538223861575923,0.7620462037489696,0.48367734540518054,0.681609252071779,0.47765563453106846,0.2148379172165435,0.5438271001445347,0.328933802508613,0.20146124299368373,0.20447582565635553,0.1537589094345187,0.5519281181053466,0.15338473150893725,0.30697760916132955,0.9006260490858776,0.5526244159143492,0.48310121126888356,0.4612202426272778,0.44696729120355666,0.19616204690831557,0.901132473005004,0.9062417698182776,0.711087700816434,0.5310754004150482,0.6935295056670037,0.15003950487226758,0.5862781002844119,0.23625667199127284,0.18716640043635796,0.23703588265087466,0.27241861394048333,0.27412631004792143,0.43730409310065765,0.25106290462846653,0.40639192192482365,0.21006918719296047,0.47146578261899125,0.734125129654748,0.23793963395353787,0.5953457746578397,0.2566871088685115,0.5977094817272623,0.25753394557311793,0.5920724269611144,0.2925286815873613,0.07403628117913832,0.19205683671092477,0.4301862992431593,0.2946938775510204,0.7471655328798186
14,0.42728159423013257,0.5609603321611054,0.7101376100467267,0.7643028463125409,0.5024205166751676,0.529610178135261,0.11196407746755245,0.1232781348302963,0.18741348900659577,0.43181960360422345,0.20068051792148853,0.5710429365864282,0.23726099990223617,0.25658714502436386,0.3362516026383617,0.5982311240572666,0.3621090798843923,0.7138109108139135,0.08178481112604273,0.16584440105635587,0.41300194772166865,0.7207227589623048,0.2683483006608264,0.6773325518852903,0.542133491496018,0.2521146921921435,0.299677772491608,0.7809758551066976,0.5470658759676653,0.7960072739753948,0.13690678238398366,0.14619476001956738,0.24754056517594739,0.6153207616660683,0.13909692619149885,0.5152033235987914,0.39402531415868985,0.7060064419543619,0.740620605180783,0.6163646515405309,0.424738012067323,0.28292428435330946,0.6947326836976561,0.6975770345009218,0.6946273373716092,0.7769648273293247,0.6793752993135742,0.6472214906505136,0.1279463903066194,0.16503681770366618,0.4013714107608992,0.9359488837807302,0.26966247253844616,0.8511318034830716,0.37821572270411363,0.4433399362257223,0.459174799497536,0.35724299864361186,0.485425053279659,0.5559595591168659,0.2414481972526238,0.5958486995245968,0.2553163974743781,0.5956415048053383,0.25696089787000204,0.5972792649324778,0.20020688358096672,0.21224489795918366,0.3346843699044957,0.6411556374927226,0.3051927437641723,0.6549206349206349
15,0.5628842178733456,0.5866240727318283,0.42318531914698293,0.24288421864779186,0.15337395864093137,0.3067308466569442,0.23109556677077228,0.49036043373072813,0.33468243634184847,0.15224795217938944,0.27775865064951905,0.36480439702435785,0.3968164551762631,0.6494647085034342,0.5014005967660128,0.29673359029035634,0.45078249475055543,0.5384860077897229,0.3437520126523264,0.6221018815053727,0.40582717365936377,0.13014203305155939,0.369504225702862,0.42674030609515323,0.42647912843254676,0.7415712192646584,0.6708893001485929,0.3667314066568322,0.46568909167347566,0.3612272376865956,0.19214072084288766,0.5105015884800561,0.2340850220740843,0.192447292755361,0.26170000799836846,0.5607413565976744,0.5301909903370684,0.49117633715918885,0.2582679308624053,0.26711842038475203,0.2681123259084517,0.4130562990518532,0.6426915986304977,0.6630234395575454,0.6360547800895444,0.5449635502580749,0.4404299473208109,0.36570977087174084,0.3375150972065298,0.8184828768457553,0.46320177660030387,0.051272061401799976,0.15929698422208907,0.37370943234503445,0.4848460670443277,0.5924606242149,0.6257005507778529,0.3912552859243386,0.4701397111058489,0.21289594565328895,0.23952289468319568,0.5965294776040502,0.2629657818985947,0.5911334415306636,0.25022248357178767,0.5820317333158721,0.3731192401730299,0.622312925170068,0.42345679012345677,0.30186299243159326,0.4461904761904762,0.6194331065759637
16,0.7210992098646122,0.8668223671847736,0.7321974460897265,0.8305211251069253,0.6261755836532353,0.4835956302731526,0.19341501559941704,0.07027360921249727,0.03244639518397205,0.16607008367550918,0.03684399159579566,0.10754413106080112,0.3511715255130113,0.16792245728045327,0.08345738320877222,0.3156263559362108,0.09941435001725489,0.23210465587459703,0.45257696888385285,0.48053643997932355,0.24292641955497107,0.5868312536760819,0.13153077132073981,0.10875973104222575,0.28254296715011257,0.4365673216085474,0.4019833059262378,0.48367734540518054,0.6786551605232525,0.4913849024076085,0.11939674487478363,0.12183940959326323,0.3007922294083576,0.20706147534696445,0.21005491643922275,0.1477822207168983,0.8274962573152475,0.829356258222565,0.7147620559814907,0.8888127506217959,0.5526244159143492,0.48310121126888356,0.7471951540690018,0.925651830392415,0.8611008691071899,0.9103389559942532,0.9155004522960677,0.711087700816434,0.3437877430163245,0.4132933338528071,0.2722562044648771,0.5862781002844119,0.21697623327341722,0.18716640043635796,0.5472627175635166,0.3261184655522273,0.19707218088704223,0.43730409310065765,0.20735259294340516,0.3835044965976315,0.23840713818562906,0.5951668967400721,0.25461206005222375,0.5952816926077722,0.2548025654111594,0.5963691121486339,0.28361858190709044,0.16036281179138323,0.11024924295364547,0.3018387347176402,0.07403628117913832,0.21349206349206348
17,0.15333816541837805,0.2369153400803558,0.47010492880814453,0.44841582663826507,0.4171342156362693,0.7193676242965401,0.2730651833410118,0.15692173895386322,0.20981204033997902,0.18816616226447452,0.19395896026051115,0.2883850350820007,0.44398520559779314,0.30508807423906487,0.36424052650244915,0.3445215748001343,0.3537218483027072,0.46209781324384797,0.3571588972995256,0.12841377456891898,0.26408310758779596,0.2132190037096878,0.2189381466099172,0.5409411651343338,0.7830304582371002,0.8389902751912185,0.13696547970899262,0.6520877512091737,0.8064661744553655,0.6329773239955864,0.6757945201577947,0.7656298348472708,0.4642700330227228,0.2511301472033375,0.5175065094273756,0.21523060670623922,0.19718277911355078,0.2697228144989339,0.5877602867123349,0.33977970661387746,0.2968742911581908,0.5862858957492174,0.4985251514353437,0.6027653410587306,0.5140637345272584,0.7301388814984303,0.7449848347789071,0.7934421912035817,0.30404799937663146,0.24420462071921145,0.20789340398176648,0.35095648108466126,0.38202516476932297,0.62819963377099,0.23794923232991005,0.13479563242825393,0.36835684607208424,0.4404500017097329,0.3048898887047123,0.5926732244423422,0.2334889588723118,0.5919169583186538,0.2584621944147033,0.5966976117084121,0.25995419934826974,0.595710595779382,0.4816155726913673,0.3399546485260771,0.3787095271372001,0.3196196390452164,0.3130612244897959,0.39927437641723357
18,0.24424400239814592,0.3464247044822063,0.43044679659601026,0.4110799885946227,0.4359435540880334,0.4318191985255303,0.2605060096325848,0.1252728170919553,0.09704088363329821,0.14576306936256692,0.13567595051907366,0.3437929873563969,0.43022789313998017,0.2596008077852902,0.20619423561983732,0.28762848442587,0.2750183239676891,0.5182763030962427,0.3015851116842036,0.05402354336585105,0.07059272630232787,0.13422248605612988,0.13486606198412,0.4143973124859852,0.9800576514669376,1.0,0.7227507978729796,0.5534831899761969,0.8330878263195548,0.6527101885721505,0.9540352695156104,1.0,0.6157628161306101,0.31665968395424204,0.6944832409683681,0.2515137337755328,0.18790545751485732,0.3308986979993649,0.4722814498933902,0.37716359575656055,0.41641337386018235,0.3037925872158962,0.6394258625230446,0.7323413220963919,0.7080063207795628,0.6721385622306177,0.7479912733464588,0.6080326573610745,0.4123582810612849,0.30669731561927766,0.2616589394942923,0.26150309736237193,0.3328140603155582,0.4821755561616083,0.133165399564588,0.04024543434148227,0.1553652526814185,0.3074783718783126,0.17899597442576368,0.5637103484435732,0.2298683340518843,0.6093617150714553,0.25888519312184494,0.5971311689096742,0.2581640356745294,0.5987776660442523,0.42119616324995296,0.26476190476190475,0.23931982296762172,0.3168057442266641,0.282562358276644,0.47392290249433106
19,0.5429921344393439,0.47613934301540006,0.5006930993013926,0.18523674544204224,0.3171458484335991,0.295448648551924,0.14107142062657,0.13641397348624892,0.44154087055021657,0.7397932790052939,0.4091518632546639,0.2624061685688409,0.2809384462826987,0.2760937092798579,0.6014031072936694,0.8351260427024579,0.5794564414734019,0.43408664524505275,0.20675831326496727,0.12127334812895048,0.5430307620588448,0.733370106646021,0.4746099957882517,0.30350297181473307,0.4698928639322293,0.44029833462403783,0.21158101156265985,0.17160955254261853,0.3873794223580491,0.6706958083873238,0.10595698553577419,0.20220948198782343,0.2661744746468487,0.4006234215961923,0.02426242216931992,0.36816176897996167,0.5570475888037019,0.5522161230322551,0.6511137322506011,0.4687325516471245,0.4590799800390147,0.28360477249013294,0.732235975770345,0.6799051883065578,0.41469581248353965,0.11594742723354441,0.47828978875113076,0.5917039768238083,0.26352904507733665,0.24669809482993726,0.3462812171270503,0.314956948611057,0.2463750748951468,0.3455020064674485,0.45507391745409365,0.40340854188810515,0.7292492028215286,0.6336384256779091,0.8113308074828322,0.4543786260586096,0.2392454803235018,0.596524262468005,0.25898656988480145,0.5908100547936983,0.19372330516593053,0.5867823131893792,0.24854241113409817,0.2749886621315193,0.5493361285814116,0.8571948379584708,0.4633560090702948,0.40843537414965986
